,tweet,user,location,label,split
1248,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",RAMESHPAGILLA6,"Hyderabad, India",0,1.7006287601598546
1249,rt @mygovindia: this is how the centre is enhancing #oxygen availability &amp; capacity through multiple initiatives across the country. take a…,alphaprateek,"Varanasi, India",0,1.0173819322483433
1250,"rt @teamsosindia: #vijayawada #oxygen

#verified @ 16-may 10:44 pm ✅

oxygen cylinders available
contact : 9676995777

#covid19indiahelp ht…",DayaDarwazaTodo,Kholi No.420,0,-1.351014421521469
1251,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Thepksingh1,India,0,0.34600586370728437
1252,"rt @cmofkarnataka: #israel has sent #oxygen generators to #karnataka in times of our need. i thank them for this gesture.

@jonathan_zadka…",BharatRaviraj,"Edinburgh, Scotland",0,-0.7755383165388327
1253,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",mgnayak5,India,1,0.24037251632724088
1254,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",pratkkk,"Kathmandu, Nepal",0,-0.3444862324212694
1255,rt @ddnews_jammu: div com #jammu visited #smgs hospital to inspect the progress on 3000 lpm #oxygen generation plant. directed concerned to…,BotJammu,,0,-0.2974224383756074
1256,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",abhisheksing66,"Jammu, Jammu And Kashmir",0,-0.6811837639674927
1258,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Vaibhav62323,,0,-0.6516341955210246
1259,"we manufacture portable oxygen cylinders for emergency uses in mumbai and deliver pan india.
📞8850968921… https://t.co/b0rnyvj8lo",ashitgolu,,1,-0.5680823744971629
1261,"any leads in this regard please share 

#pune #injection #medicine #oxygen https://t.co/lpyuqu4wg1",negiprabha,"New Delhi, India",0,-0.6501869999622306
1262,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",abskshrestha,,0,-0.8068779313740132
1263,"rt @amitmason13: 1 filled oxygen cylinder of 40 ltr is available for sale 

contact number: 7503315811

#delhifightscorona #delhi #oxygen #…",Covid19Help10,,0,-0.18961937128636344
1264,"1 filled oxygen cylinder of 40 ltr is available for sale 

contact number: 7503315811

#delhifightscorona #delhi… https://t.co/bl7pg1titi",AmitMason13,"New Delhi, India",0,-1.0618482038522286
1265,#oxygen #concentrator #homeisolation full intelligent oxygen concentrator of 5 litre capacity for home usage; user… https://t.co/vxxqnwtppd,VinodThotapalli,"Hyderabad, India",0,-1.6818477877786426
1266,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",PrasadS25643236,"Mumbai, India",0,-0.4077245878842838
1268,"rt @findcovidleads: oxygen refill service available at various locations in delhi 
contact no.: +91 98991 64012
call them after 11 am.
veri…",mlb0t,India 🇮🇳,0,-0.12770531911942862
1269,thanks to for covering the rebreather project https://t.co/df3se3cdhz   . our efforts to reduce #oxygen wastage dur… https://t.co/tqpubqzego,pushpdeep,Mumbai,0,-2.416485502315597
1270,rt @rhishithakre: #oxygen is a drug....use judiciously....excellent ready reckoner by @venkatkallemneo        #oxygencylinders #meded #medt…,JyotiPr69163964,,0,-0.7992641426937038
1272,"rt @mirrornow: goa hospital tragedy

what explains the continuing deaths in #goa hospital? why is the state govt still reluctant to accept…",Goaforwardparty,"Goa, India",1,0.1774880779051827
1273,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",DigantaBJP,New Delhi India,0,-0.5836933796668302
1274,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",VishalJ20220566,,0,0.17335827307159302
1275,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",SunilBodhak1,"महाराष्ट्र, भारत",0,0.6088484488543815
1277,"rt @arogyaandhra: we thank @railminindia, other organisations involved and the staff who are working relentlessly in the timely delivery of…",jijjuu,,0,-1.7734459157479285
1278,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Sattylaw,"Chennai, India",0,0.07499145862794909
1279,"rt @ultracamyt: 53) prohibit production of cancer causing chemicals.
54)lack of  organizations for cleaning the river.
55)prohibit use of m…",jane__eden,"Kampala, Uganda",1,-0.2394789035512323
1282,"rt @utkarsh_aanand: initial inquiry report by #delhipolice before #delhihighcourt gives clean chit to politicians, incl @gautamgambhir , @s…",rawatanant,Gorakhpur,0,-1.4754341097641406
1283,"need oxygen concentrator machine in srinagar.
#oxygen #kashmir #covidemergency2021 #oxygenconcentrators #breathzone",MohammadIssac5,,0,1.9441157185111746
1284,"rt @ultracamyt: 53) prohibit production of cancer causing chemicals.
54)lack of  organizations for cleaning the river.
55)prohibit use of m…",ultracamyt,,1,0.4595851568482472
1285,rt @aaibplairport: aai's bhopal airport @aaibplairport facilitated transportation of two 12 mt capacity empty #oxygen tankers  today  to ra…,gmpraai,"New Delhi, India",1,0.42745000400355404
1286,"53) prohibit production of cancer causing chemicals.
54)lack of  organizations for cleaning the river.
55)prohibit… https://t.co/yxskothoqh",ultracamyt,,1,0.9265553781572201
1287,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",AgumamidiRamesh,,0,-1.1190334196183693
1288,"protect trees to save o2.! 
teakwood tree is worth rs.719.44 billion if compared to oxygen concentrators.!
it filte… https://t.co/hzfcrsvcvh",sudeepdiva,Bangalore,0,-0.5275213498144226
1289,"rt @mirrornow: goa hospital tragedy

what explains the continuing deaths in #goa hospital? why is the state govt still reluctant to accept…",durgadasskamat,"Goa, India",1,-0.07974624220863231
1290,"rt @ultracamyt: 49)banning use of refrigerators in some areas
50)discourage people for littering by applying high fines.
51) dumping aquati…",ultracamyt,,1,0.37945393336249783
1291,"49)banning use of refrigerators in some areas
50)discourage people for littering by applying high fines.
51) dumpin… https://t.co/8z8pqdyhg2",ultracamyt,,0,-1.1222254662473294
1292,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",viralvideovlogs,കേരളം,0,1.329460975272996
1293,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",MNRajabjptn,"Tamilnadu,chennai ",0,-1.3319852045269074
1294,"rt @ndtv: #dilsesewa | ""you will be surprised to know that there is an urgent requirement of 15,000 #oxygen cylinders in rural punjab"": vik…",Hackneyedtwist,INDIA,0,0.4701163439138229
1295,"rt @newsonline_chd: digital empowerment of punjab farmers: j-form in digilocker would be treated as valid document
https://t.co/zi4s6sixjm…",Breaking24_7,London,0,-0.3231196874512135
1296,"russia ne #sputnik di
us ne #oxygen di
europe ne #medicine #equipment
uk ne #concentrator #ventilator
australia ne… https://t.co/c4hr8h8fqf",Aapka_Neighbour,"Madridejos, España",0,-0.49760952240758033
1297,"rt @ultracamyt: 47)banning production of normal led light, cfl light,tube lights slowly
46) banning production of normal taps and normal sh…",ultracamyt,,0,-1.192702031242455
1298,"47)banning production of normal led light, cfl light,tube lights slowly
46) banning production of normal taps and n… https://t.co/6xhx7ywdax",ultracamyt,,0,0.5404735422140455
1299,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",AjayKum09021737,,0,0.15256840497727966
1300,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",Jeeveshu,India,1,-1.5883559520805228
1301,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",Tandav__,Dubai,0,1.4017915944972685
1302,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",virendra_bagi,"Pune, India",0,1.7490816617955671
1304,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",_DPesque,Nepal,0,-0.5252003922674786
1307,"@narendramodi 44) development of rural area livelihood
45) introduce e.v.s subject from class 1 and or increase the… https://t.co/hhzearpnaq",ultracamyt,,0,-0.2840770611657181
1308,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",parodevi,"Mumbai, India",1,0.5442734912057612
1310,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",PrasadPeketi,"Hyderabad, India",0,0.9748415932286685
1311,"rt @ultracamyt: @narendramodi 39) prohibit dumping chemicals into the river
40) overuse of fossil fuels
41)woods for  cooking purpose
42)la…",ultracamyt,,1,0.43857471635845674
1313,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",WinnieP91807105,,0,-0.4773741104676191
1314,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",daison1496,"Bengaluru, India",0,-0.06761197856559242
1315,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",sunmor2901,"Mumbai, India🇮🇳",0,-0.3031777989551955
1316,"rt @ultracamyt: @narendramodi 34) prohibit use of 1 00 square metre of area near rivers
35)close up the tanneries slowly
36)lack of private…",ultracamyt,,0,-0.3556739717115896
1317,"@narendramodi 34) prohibit use of 1 00 square metre of area near rivers
35)close up the tanneries slowly
36)lack of… https://t.co/olt0od8laq",ultracamyt,,0,-0.3616290172731369
1318,"rt @anitaadiwasii: no old pension scheme 
no proper vaccinations,
no bed available 
no oxygen ......

#ops_कर्मचारी_का_अधिकार
#पुरानी_पेंशन…",SuryawaSingh,"Indore, India",1,0.4155017172551501
1319,digital empowerment of punjab farmers: j-form in digilocker would be treated as valid document… https://t.co/vabplp2oha,newsonline_chd,Chandigarh,0,-0.03673760749246345
1320,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",Jagankumar26,"Chennai, India",0,1.1098388865360098
1324,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",syedfareesahmed,"Hyderabad,Telangana India",1,-0.8502664518366765
1326,"rt @khushnumakashm1: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #ox…",bhullar_gurri,,0,0.3043915181331506
1327,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",ashwaniattrish,Universe,1,-0.7118625784783275
1328,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",LiveLawIndia,India,1,1.7904600302790257
1330,"@narendramodi 27)abolishment of taxes on sewage treatment plant and water treatment plant
28)factories near rivers… https://t.co/stdry0hfjs",ultracamyt,,0,0.5113748261180551
1331,"rt @bengaluruhudugi: ""oxygen on wheels"" bus service now available from 10:30 am - 6:00 pm at #vijayanagar ttmc, bengaluru, which can accomm…",nagarajmd77,"Hubli, India",0,0.8299405287611965
1334,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",tushar_hr12hr26,,0,0.7708018914624578
1336,"oxygen not included #23
https://t.co/kjkbpjhs3z
 #oni #oxygen #oxygennotincluded #survival",ZombieRaven28,,0,-1.1090839295062704
1337,"rt @ultracamyt: @narendramodi 22) incineration
23)chemical fertilizers
24)poor transportation system
25)banning 24×7 water supply across in…",ultracamyt,,0,0.6840447066536568
1341,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",ANOOPKUMAR66,,0,-0.17075436662011298
1342,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",mrophiophagus,,0,-0.5708524833353603
1343,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,DamudiYahya,"Bhatkal Karnataka, India",1,1.5765789543740292
1344,rt @aakashhssh: as the #secondwave of #covid19 sweeps through the country doctors are advocating #proning exercises to improve #oxygen leve…,meinaldoc,"New Delhi, India",0,0.47581414117847926
1347,rt @khushis38031688: need #oxygen cylinder.. spo2 level is 29. @sonusood @soodfoundation https://t.co/wnzfz7scsc,madansinghchou7,,0,1.0202944282448456
1348,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Arjunpradeep23,,0,3.020692587575142
1349,rt @ndtv: delhi's 'khan chacha' restaurant owner arrested in #oxygen scam case https://t.co/dre2f9gpdy https://t.co/snuc0n9koc,Balraj12637744,,1,1.3506712711762094
1350,#khanchacha owner #navneetkalra arrested in #oxygen #blackmarketing case https://t.co/baq9jse8uh via @bt_india,BT_India,India,1,0.5716968547018285
1351,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Sonu56672784,"Ambikapur, India",0,0.887702519677536
1353,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",mahaveernetaji,"Bhiwandi, India",0,-1.5480065382613803
